-6.614726670890560101e+00,-6.387893004104973294e+00
-9.794900660704149997e-01,4.086688269944490415e+00
-2.279560749896648808e+00,5.104521902915380771e+00
-9.376629802814093750e+00,-2.997226843238508298e+00
-1.032421200173128639e+01,-5.296024336740640770e+00
-1.981977109962027139e+00,4.022435514174746096e+00
-5.622005255161429460e+00,-8.692909666826537318e+00
-1.093162715927960349e+01,-4.486368873446803462e+00
-9.715036791404681793e+00,-4.779445979210525053e+00
-6.697650369773874068e+00,-6.920328912247807551e+00
-1.069905692991027735e+01,-4.490571571238542781e+00
-9.343132351066401498e+00,-4.004536994970869124e+00
-9.891489779617883116e+00,-5.479028863592562359e+00
-3.858039757897429034e-01,6.373591618097895761e+00
-1.142426792417363401e+01,-2.185388599052178193e+00
-1.343924958706914197e+00,2.384288653019158488e+00
-6.895012928310166878e+00,-9.317236075785247706e+00
-1.146630085530510712e+00,4.108397033740446069e+00
-1.034269971380808073e+01,-4.184188290498673801e+00
-8.162994877003415084e+00,-3.388965691868890850e+00
-7.170226896165281083e+00,-7.523032433939134123e+00
-7.439686870960391829e+00,-8.903197721899712036e+00
-2.330806036785338708e+00,4.393825269924260368e+00
-4.606420260470125427e-01,4.591646286327105031e+00
-6.692425332146296313e+00,-8.301717907683437758e+00
-7.408782892868130965e+00,-9.153397294496560477e+00
-1.840480208026670006e+00,3.802569241049904125e+00
-7.531037040483666622e+00,-6.768236760975406163e+00
-9.161707784218831918e+00,-2.409989436558721110e+00
-2.406718199699357186e+00,6.098944469870907881e+00
-1.429465170584136136e+00,5.168501049155186600e+00
-1.373972580694260870e+00,5.291631033113889160e+00
-1.072330962278752864e+01,-4.821117224986794625e+00
-2.889618041615481303e+00,4.957027364819376558e+00
-1.054348667163566944e+01,-4.152186410252101112e+00
-6.613266233102496727e+00,-7.049053778320831576e+00
2.422711613510042383e-04,5.148534029420496871e+00
-1.770006932365835839e+00,3.789127805130800830e+00
-9.984359827305924640e+00,-4.648042142650431252e+00
-1.069811100857435626e+01,-4.156742996327762896e+00
-8.590172503411872995e+00,-3.824246967652479068e+00
-2.351220657673828818e+00,4.009736341987184538e+00
-1.194103590932145487e+01,-3.600854182993871611e+00
-1.969676679466579650e+00,1.971652104736022704e+00
-7.842741010285151582e+00,-7.037386996699876107e+00
-1.164843376947720088e+01,-4.843904131526253209e+00
-1.279079750379964153e+01,-2.015819733747124864e+00
-7.906737489426516330e-01,5.156901508708169324e+00
-9.755043062571306933e+00,-3.751518368489200395e+00
-7.916337840188565345e+00,-7.152346680943743706e+00
-1.218195462379937588e+00,4.306334635559661450e+00
-1.175363814388595252e+01,-3.238558949877389459e+00
-6.754609895873971759e+00,-1.024747592084685621e+01
-1.044645053632472376e+01,-4.625796586149800937e+00
-7.690224185123726741e+00,-8.747071171878554097e+00
-9.202686409228256537e+00,-4.327786866206425387e+00
-1.203491372933389592e+01,-5.895937728839660608e+00
-6.403201107191756059e+00,-7.166875924411980847e+00
-7.029938594293998477e+00,-6.699310523015227226e+00
-9.712964392804043001e+00,-3.690881101899936123e+00
-6.428298774243107694e+00,-6.743974715260036668e+00
-1.000510109848309348e+00,2.779051528226903933e+00
-7.316556391289163130e+00,-7.770512930899680981e+00
-6.936505193501794508e+00,-6.392812921048722785e+00
-6.207353040891054885e-01,6.593469515817419691e+00
-1.537738634957082517e+00,5.535973776755080955e+00
-9.505375947716451890e+00,-4.634026688372090419e+00
-6.284855048319109017e+00,-8.782669708677824261e+00
-9.336692216054409243e+00,-2.161190338387637411e+00
-7.544039282443818273e+00,-7.803060945795765591e+00
-7.859884436213619097e+00,-4.738882544283439913e+00
-7.873729380129867117e+00,-7.595788651766011590e+00
-7.941522766238410247e-01,2.104951171962878842e+00
-1.043994178316627419e+01,-3.629821193761772591e+00
-2.776870254583797326e+00,4.640905566660253889e+00
-6.598238916428897483e+00,-7.119541236684543861e+00
-1.019276984452900336e+01,-3.147955123131023214e+00
-9.841448653383018552e+00,-4.143569572448066118e+00
-1.796004649844552548e+00,4.287435681068351379e+00
-1.070355301105538537e+01,-2.760662479608511077e+00
-1.881888048558878701e+00,4.205731799913164259e+00
-6.224020625516635263e+00,-8.256115322197581818e+00
-7.946539060795656972e+00,-3.367686547190822388e+00
-6.211599997834005293e+00,-8.292939835065118004e+00
-1.846129677855868234e+00,4.304743996314016385e+00
-1.925778411952141500e+00,4.439104415536520243e+00
-9.144431281697478653e+00,-4.366377857074236424e+00
-9.478385184831527255e+00,-9.930794480430032323e+00
-1.011817707544160960e+01,-5.186469282809631487e+00
-5.010258081139623343e+00,-8.099818567825696647e+00
-9.999603986491104379e+00,-5.349968971958636743e+00
5.311398230212138749e-01,2.510128945952069035e+00
-5.371073070369657643e+00,-7.956358325373753537e+00
-7.597116204555915964e+00,-7.035094707906349498e+00
-1.153650574939774387e+01,-4.401243732079323401e+00
-7.287296212187647448e+00,-6.683067760798304668e+00
-8.608933107282833674e+00,-4.614692790516222942e+00
-9.721213198830918500e+00,-4.686620151258517275e+00
-9.413065893175675214e+00,-3.629074303914783695e+00
-7.346618452723351567e+00,-6.096872581425751392e+00
-1.164348581970559238e+00,4.231786709100660460e+00
-1.138983568875148844e+00,3.262148479220019048e+00
-8.644038469052203411e+00,-8.981856083480451503e+00
-9.981184936347485603e+00,-3.776160827087243987e+00
-6.193912381125496580e+00,-8.661685238899446304e+00
-1.309013927284412127e+00,3.094206457605729987e+00
-9.379726969732766761e+00,-4.137524873016950266e+00
-8.137846462369383360e+00,-7.658069493423727891e+00
-2.176654363868747666e+00,3.409463041192898558e+00
-7.449714432490528893e+00,-6.695119866014525023e+00
-1.049592606728417898e+01,-4.264333525666055280e+00
-7.479729084945974549e+00,-7.701282067302821943e+00
-9.374350327075068989e+00,-4.388305230318432670e+00
-3.032677226195275466e+00,4.721649260885453003e+00
-7.660550064568028894e+00,-8.462349423265907333e+00
-7.248282380977762784e+00,-7.052227901955562928e+00
-1.077962418633990183e+01,-4.390857530191786040e+00
-6.098342933428681611e+00,-7.440179054320775975e+00
-9.568186363631136615e+00,-4.560346945563250820e+00
-9.375908999347528194e+00,-4.553153078434052148e+00
-1.782450131467167687e+00,3.470720434584092740e+00
-8.667530400291718617e-01,3.782959139163369677e+00
-6.371515957997353929e+00,-8.911295433180276504e+00
-1.427065346769781584e+00,5.089041275707646861e+00
-1.111418252153784536e+01,-3.872421446389926025e+00
-5.965885850910559896e+00,-9.054862595100042100e+00
-9.190034548522447722e-01,3.452789267035226928e+00
-2.106688470734517704e+00,5.630997573648659937e+00
-1.055520722543914403e+01,-3.014179803166716631e+00
-3.281027933609277358e-01,4.119182005367142629e+00
-1.018429149716456728e+01,-4.010173028249051974e+00
-1.023565443940528397e+01,-2.798060661274979211e+00
-2.003413581519595255e+00,4.450086725677408594e+00
-8.486082331449638083e-01,5.450931963550420534e+00
-1.868454139323297625e+00,4.993113060025359040e+00
-5.856425855105776179e+00,-7.037526301839558407e+00
-1.023414945546608834e+01,-3.225535047363555563e+00
-6.553944409165649354e+00,-6.442566265952909710e+00
-9.291994815507752747e+00,-9.852561709346341345e+00
-2.346732606068119065e+00,3.561284227344442055e+00
-1.123456588019449853e+01,-3.077509619713905131e+00
-8.133992583634861440e-01,3.546973928011174948e+00
-9.863664307098478190e+00,-2.751293685163498814e+00
-3.103673711378108990e+00,3.902024005896710168e+00
-1.539400953466890432e+00,5.023692978550580612e+00
-3.517541770395271605e+00,5.642653899295981823e+00
-7.483820081335862184e+00,-8.632413019751449923e+00
-9.238906843555170667e+00,-3.068439732898321282e+00
-7.934890406848590594e+00,-7.784037635077170947e+00
-9.902287416461843961e+00,-3.031898478703693112e+00
-1.171041759411022509e+00,4.330918155822105930e+00
-1.581738778035813642e+00,5.024870130841685878e+00
-2.330222192237550338e+00,4.784053655164081320e+00
-7.579691853557239956e-01,4.908984207745029416e+00
-9.975849667026549739e+00,-4.422022363641096021e+00
-1.468644421281053436e+00,6.506745005322003728e+00
-1.111682790221282957e+01,-1.997269643659562721e+00
-2.413957846945172570e+00,5.659358024076449389e+00
2.450988023924616233e-01,5.517546567403666558e+00
-5.758676118522290110e+00,-8.757831073788420184e+00
-8.463695002324215011e+00,-8.071460285818428559e+00
-1.008222053105773064e+01,-4.250710430136708240e+00
-6.256037823392056829e+00,-6.363473421417773501e+00
-6.693211892445873445e+00,-6.300218619554666333e+00
-1.057240625652890564e+00,4.826772072490220999e+00
-6.390486078836869588e+00,-8.875620010038195673e+00
-8.702331776666079932e+00,-4.194625400586081909e+00
-7.293648012527901514e+00,-6.539866730060929001e+00
-9.580410498678238795e+00,-3.168577896347615219e+00
-2.187731658211975017e+00,3.333521246686991013e+00
-9.482638890013735278e+00,-6.735883015016127295e+00
-7.864429674349498356e+00,-8.444822700124877457e+00
-5.381421977128555412e-01,4.815390406779989085e+00
-9.016987470902972035e+00,-9.555557250077182374e+00
-1.236065551884406588e+00,4.483829937191720738e+00
-7.340728246218882092e+00,-6.924272518973348056e+00
-1.143858852794494041e+01,-2.721095476534768576e+00
-4.992213359547499341e-01,4.775982585218884857e+00
-2.034844856038633854e+00,3.767759461388939357e+00
-1.056001793467219052e+01,-1.998470472354170191e+00
-6.613759244923140379e+00,-8.848149005809283096e+00
-9.379173372866807412e+00,-4.396520478063842496e+00
-1.472998514960235150e+00,4.816541516051417560e+00
-5.443969898035991406e+00,-8.959412922006269042e+00
-8.205764920740146184e-01,5.337591950146718389e+00
-1.040935166684158375e+01,-2.674820464521483032e+00
-1.684176861824297822e+00,3.631328249674001807e+00
-1.831988113498955295e+00,3.528631450921789536e+00
-8.178318286630728906e+00,-8.220638129570899011e+00
-2.060438097737446128e+00,5.230495487293569390e+00
-9.631380489113043453e+00,-4.997937929270996449e+00
-7.263880367461463372e+00,-6.286756729471919769e+00
-7.832192009989473291e+00,-7.478657397668040829e+00
-2.754471751689561376e+00,4.575872301901829253e+00
-7.134210880348221373e+00,-8.261620171797584788e+00
-1.087499402257128978e+01,-4.821135770236129936e+00
-8.852795074857453983e+00,-7.791380788784477041e+00
-7.628670918240041843e+00,-8.063541697301454647e+00
5.260155005846418597e-01,3.009993533355023843e+00
-6.549468381874497425e+00,-9.268099156989981324e+00
8.687658008578784674e-01,4.157855091127701463e+00
-5.867051341936488029e+00,-6.448633933251637806e+00
-1.047308537879108314e+01,-3.475738365545647302e+00
-1.096798809329493363e+00,4.647226961080893837e+00
-6.883843439299868194e+00,-7.046052653674982125e+00
-2.760179083161440783e+00,5.551213578682775207e+00
-1.156375092513193481e+00,5.699715751375423523e+00
-1.256068264157719661e+00,5.000068392080228463e+00
-1.011369768912549816e+01,-4.128807516024957103e+00
-1.608752151172490485e+00,3.769494222273808148e+00
-7.353879526667554956e+00,-8.545044344432092487e+00
-1.130424657649711939e+01,-3.876968067203612645e+00
-7.887349372561990535e+00,-7.431516812511352654e+00
-2.858827938283705627e+00,5.269835186387183512e+00
-6.923241645991933702e+00,-1.066953196558979400e+01
-1.095313776602679035e+01,-3.367438116260589087e+00
-6.922630811131420536e+00,-7.639722624635497894e+00
-8.883329526873309234e+00,-4.539872486184797218e+00
-1.642150497648514840e+00,3.284471140096273167e+00
-8.987585326318377810e+00,-3.033330614115441470e+00
-7.524825014498425446e+00,-7.508874438593722722e+00
-1.499522836500688960e+00,5.282658789959386425e+00
-6.966855391281070453e+00,-3.128763922329746983e+00
-6.287462978408876246e+00,-8.271999276727134642e+00
8.525185826796044530e-02,3.645282967948058506e+00
-5.257904636130821263e-01,3.306598601529130654e+00
-9.936962307853594467e+00,-3.742223792355487966e+00
-1.085902886442914372e+01,-3.278637021675232077e+00
-6.613598167617567469e+00,-9.837288090492283033e+00
-8.784276658277262229e+00,-8.096107108541952257e+00
-1.359389585992692107e+00,4.054240022349643091e+00
-5.917981807258255955e+00,-8.202930683782721388e+00
-7.489374974228666382e+00,-8.884759086354378610e+00
-2.932118661194513809e+00,4.720037589306593340e+00
-9.207348912735106694e+00,-8.983396968646752967e+00
-7.396165353590366642e+00,-7.766688959490953614e+00
-7.047717457283650511e+00,-8.582370382859139113e+00
-6.732247181272774661e-01,4.620023770178603328e+00
-5.318447094429766153e+00,-8.928298391697479630e+00
-1.617346159232926794e+00,4.989305082558983528e+00
-5.603989803194660446e+00,-7.560755303200025423e+00
-8.874300341631165878e+00,-3.648081507119194100e+00
-6.024793030503643010e+00,-9.071668142924071532e+00
-5.304632957208645472e+00,-8.213880596398855261e+00
-7.931929183434267117e+00,-5.424505473195829097e+00
-5.755176277975085242e+00,-9.308210739553409496e+00
-9.559546156361863112e+00,-2.831020225706112114e+00
-6.536002438072564757e+00,-1.039031461573651605e+01
-6.053675119882830025e+00,-9.629790765144225162e+00
-9.145008441927814147e+00,-3.917988450308447224e+00
-1.187087348128840247e+01,-3.032733429308248407e+00
-8.576988740771748221e-01,4.453057167267306937e+00
-1.027681022519639242e+01,-2.330499461409203832e+00
-8.546283243062166690e+00,-4.571385395044783806e+00
-3.190915279961314965e-02,4.744501565417637678e+00
-1.118003063016273479e+01,-4.619103065562331523e+00
-6.019887773983841228e+00,-7.544713406139194944e+00
-7.666038984307122384e+00,-7.597154594546659645e+00
-7.242514379641289857e+00,-9.663684479711614372e+00
